日期,当前发布时间,上一发布时间,发布小时,当前预测提前小时,旧预测提前小时,目标时刻,真实功率_kW,旧版延伸预测_kW,新版最新预测_kW,旧版绝对误差_kW,新版绝对误差_kW,绝对误差改善_kW
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,12,18,2025-02-22 12:00:00,6945.0,6817.909,6905.9079,127.09100000000035,39.092099999999846,87.9989000000005
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,13,19,2025-02-22 13:00:00,6638.4,6418.2087,7042.2106,220.1912999999995,403.8106000000007,-183.6193000000012
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,14,20,2025-02-22 14:00:00,5870.625,5743.7341,5697.1037,126.89090000000033,173.52130000000034,-46.63040000000001
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,15,21,2025-02-22 15:00:00,4348.7625,4750.5121,3555.8601,401.7496000000001,792.9024,-391.15279999999984
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,16,22,2025-02-22 16:00:00,2602.7625,2682.3164,2842.408,79.55390000000034,239.64550000000008,-160.09159999999974
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,17,23,2025-02-22 17:00:00,838.425,770.6589,783.0742,67.76609999999994,55.350799999999936,12.415300000000002
2025-02-22,2025-02-22 00:00:00,2025-02-21 18:00:00,0,18,24,2025-02-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,1,7,2025-02-22 07:00:00,898.0125,955.8252,902.2661,57.81269999999995,4.253600000000006,53.559099999999944
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,2,8,2025-02-22 08:00:00,2736.45,2769.4118,2770.0181,32.96180000000004,33.56809999999996,-0.6062999999999192
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,3,9,2025-02-22 09:00:00,4447.725,4444.0336,4475.6337,3.6914000000006126,27.908699999999953,-24.21729999999934
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,4,10,2025-02-22 10:00:00,5799.2625,5895.8248,5824.5401,96.5623000000005,25.277600000000348,71.28470000000016
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,5,11,2025-02-22 11:00:00,6665.25,6307.5396,6833.4729,357.71039999999994,168.22289999999975,189.48750000000018
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,6,12,2025-02-22 12:00:00,6945.0,6905.9079,6890.2444,39.092099999999846,54.75560000000041,-15.663500000000568
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,7,13,2025-02-22 13:00:00,6638.4,7042.2106,6381.9436,403.8106000000007,256.45640000000003,147.35420000000067
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,8,14,2025-02-22 14:00:00,5870.625,5697.1037,5665.7866,173.52130000000034,204.83839999999964,-31.3170999999993
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,9,15,2025-02-22 15:00:00,4348.7625,3555.8601,4130.4111,792.9024,218.35139999999956,574.5510000000004
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,10,16,2025-02-22 16:00:00,2602.7625,2842.408,2375.4962,239.64550000000008,227.26629999999977,12.37920000000031
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,11,17,2025-02-22 17:00:00,838.425,783.0742,744.6669,55.350799999999936,93.7580999999999,-38.407299999999964
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,12,18,2025-02-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,13,19,2025-02-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,14,20,2025-02-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,15,21,2025-02-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,16,22,2025-02-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,17,23,2025-02-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 06:00:00,2025-02-22 00:00:00,6,18,24,2025-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,1,7,2025-02-22 13:00:00,6638.4,6381.9436,6687.1474,256.45640000000003,48.7474000000002,207.70899999999983
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,2,8,2025-02-22 14:00:00,5870.625,5665.7866,6061.8966,204.83839999999964,191.27160000000003,13.566799999999603
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,3,9,2025-02-22 15:00:00,4348.7625,4130.4111,4469.1342,218.35139999999956,120.3717000000006,97.97969999999896
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,4,10,2025-02-22 16:00:00,2602.7625,2375.4962,2640.4063,227.26629999999977,37.64380000000028,189.6224999999995
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,5,11,2025-02-22 17:00:00,838.425,744.6669,866.9857,93.7580999999999,28.560699999999997,65.1973999999999
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,6,12,2025-02-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,7,13,2025-02-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,8,14,2025-02-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,9,15,2025-02-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,10,16,2025-02-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,11,17,2025-02-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 12:00:00,2025-02-22 06:00:00,12,12,18,2025-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,1,7,2025-02-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,2,8,2025-02-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,3,9,2025-02-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,4,10,2025-02-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,5,11,2025-02-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,2025-02-22 18:00:00,2025-02-22 12:00:00,18,6,12,2025-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,1,7,2025-02-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,2,8,2025-02-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,3,9,2025-02-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,4,10,2025-02-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,5,11,2025-02-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,6,12,2025-02-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,7,13,2025-02-23 07:00:00,842.1375,943.4059,841.4891,101.26839999999993,0.6484000000000378,100.61999999999989
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,8,14,2025-02-23 08:00:00,2596.95,2961.1919,2623.738,364.2419,26.78800000000001,337.4539
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,9,15,2025-02-23 09:00:00,5031.9,5350.4625,5101.5339,318.5625,69.63390000000072,248.92859999999928
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,10,16,2025-02-23 10:00:00,5673.6,5879.0463,5927.3374,205.4462999999996,253.73739999999998,-48.29110000000037
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,11,17,2025-02-23 11:00:00,7179.45,7172.4698,7279.6862,6.980199999999968,100.23620000000028,-93.25600000000031
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,12,18,2025-02-23 12:00:00,6985.7625,6559.0048,6673.4737,426.7577000000001,312.28880000000026,114.46889999999985
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,13,19,2025-02-23 13:00:00,7067.0625,5938.5587,6254.5462,1128.5038000000004,812.5163000000002,315.9875000000002
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,14,20,2025-02-23 14:00:00,5874.6375,4379.2381,5563.7245,1495.3994000000002,310.91299999999956,1184.4864000000007
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,15,21,2025-02-23 15:00:00,4772.7,3916.1102,4215.2218,856.5897999999997,557.4781999999996,299.1116000000002
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,16,22,2025-02-23 16:00:00,2954.4,2116.3943,2548.7767,838.0057000000002,405.6233000000002,432.38239999999996
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,17,23,2025-02-23 17:00:00,1029.6375,579.6637,1045.0588,449.9738000000001,15.421299999999974,434.5525000000001
2025-02-23,2025-02-23 00:00:00,2025-02-22 18:00:00,0,18,24,2025-02-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,1,7,2025-02-23 07:00:00,842.1375,841.4891,837.5359,0.6484000000000378,4.601600000000076,-3.953200000000038
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,2,8,2025-02-23 08:00:00,2596.95,2623.738,2598.9926,26.78800000000001,2.0426000000002205,24.74539999999979
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,3,9,2025-02-23 09:00:00,5031.9,5101.5339,5011.7287,69.63390000000072,20.171299999999974,49.46260000000075
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,4,10,2025-02-23 10:00:00,5673.6,5927.3374,5666.9859,253.73739999999998,6.61410000000069,247.1232999999993
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,5,11,2025-02-23 11:00:00,7179.45,7279.6862,7126.1983,100.23620000000028,53.2516999999998,46.98450000000048
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,6,12,2025-02-23 12:00:00,6985.7625,6673.4737,6873.9174,312.28880000000026,111.84509999999955,200.44370000000072
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,7,13,2025-02-23 13:00:00,7067.0625,6254.5462,6846.0275,812.5163000000002,221.03499999999985,591.4813000000004
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,8,14,2025-02-23 14:00:00,5874.6375,5563.7245,5402.1738,310.91299999999956,472.46370000000024,-161.5507000000007
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,9,15,2025-02-23 15:00:00,4772.7,4215.2218,4122.7369,557.4781999999996,649.9630999999999,-92.48490000000038
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,10,16,2025-02-23 16:00:00,2954.4,2548.7767,2579.1344,405.6233000000002,375.2656000000002,30.357700000000023
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,11,17,2025-02-23 17:00:00,1029.6375,1045.0588,902.0243,15.421299999999974,127.6132,-112.19190000000003
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,12,18,2025-02-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,13,19,2025-02-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,14,20,2025-02-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,15,21,2025-02-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,16,22,2025-02-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,17,23,2025-02-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 06:00:00,2025-02-23 00:00:00,6,18,24,2025-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,1,7,2025-02-23 13:00:00,7067.0625,6846.0275,7152.7266,221.03499999999985,85.66409999999996,135.3708999999999
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,2,8,2025-02-23 14:00:00,5874.6375,5402.1738,6078.2431,472.46370000000024,203.60559999999987,268.8581000000004
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,3,9,2025-02-23 15:00:00,4772.7,4122.7369,5006.158,649.9630999999999,233.45800000000054,416.5050999999994
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,4,10,2025-02-23 16:00:00,2954.4,2579.1344,3092.8784,375.2656000000002,138.47839999999997,236.7872000000002
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,5,11,2025-02-23 17:00:00,1029.6375,902.0243,1044.4039,127.6132,14.766399999999976,112.84680000000003
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,6,12,2025-02-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,7,13,2025-02-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,8,14,2025-02-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,9,15,2025-02-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,10,16,2025-02-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,11,17,2025-02-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 12:00:00,2025-02-23 06:00:00,12,12,18,2025-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,1,7,2025-02-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,2,8,2025-02-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,3,9,2025-02-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,4,10,2025-02-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,5,11,2025-02-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,2025-02-23 18:00:00,2025-02-23 12:00:00,18,6,12,2025-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,1,7,2025-02-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,2,8,2025-02-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,3,9,2025-02-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,4,10,2025-02-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,5,11,2025-02-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,6,12,2025-02-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,7,13,2025-02-24 07:00:00,947.475,745.5003,855.2942,201.97469999999998,92.18079999999998,109.79390000000001
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,8,14,2025-02-24 08:00:00,2883.1875,2585.0232,2491.529,298.1642999999999,391.6585,-93.49420000000009
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,9,15,2025-02-24 09:00:00,5258.55,4646.2222,4705.3769,612.3278,553.1731,59.15470000000005
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,10,16,2025-02-24 10:00:00,6335.6625,6199.304,5829.2698,136.35850000000028,506.39270000000033,-370.03420000000006
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,11,17,2025-02-24 11:00:00,7288.6125,6735.004,7933.0875,553.6085000000003,644.4749999999995,-90.86649999999918
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,12,18,2025-02-24 12:00:00,7506.5625,8265.1288,8126.6517,758.5663000000004,620.0892000000003,138.47710000000006
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,13,19,2025-02-24 13:00:00,7292.2125,7991.1755,8068.951,698.9630000000006,776.7385000000004,-77.77549999999974
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,14,20,2025-02-24 14:00:00,6683.775,6683.775,6683.775,0.0,0.0,0.0
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,15,21,2025-02-24 15:00:00,4561.6125,4243.3486,3935.5235,318.2638999999999,626.0890000000004,-307.8251000000005
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,16,22,2025-02-24 16:00:00,2794.3125,3121.8707,1990.5683,327.55819999999994,803.7442000000001,-476.18600000000015
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,17,23,2025-02-24 17:00:00,888.375,996.4382,699.7025,108.06320000000005,188.6725,-80.60929999999996
2025-02-24,2025-02-24 00:00:00,2025-02-23 18:00:00,0,18,24,2025-02-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,1,7,2025-02-24 07:00:00,947.475,855.2942,940.0509,92.18079999999998,7.424100000000067,84.75669999999991
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,2,8,2025-02-24 08:00:00,2883.1875,2491.529,2828.9603,391.6585,54.22719999999981,337.4313000000002
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,3,9,2025-02-24 09:00:00,5258.55,4705.3769,5121.1295,553.1731,137.42050000000017,415.7525999999998
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,4,10,2025-02-24 10:00:00,6335.6625,5829.2698,5972.8721,506.39270000000033,362.7904000000008,143.60229999999956
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,5,11,2025-02-24 11:00:00,7288.6125,7933.0875,6764.734,644.4749999999995,523.8784999999998,120.59649999999965
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,6,12,2025-02-24 12:00:00,7506.5625,8126.6517,6810.3106,620.0892000000003,696.2519000000002,-76.16269999999986
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,7,13,2025-02-24 13:00:00,7292.2125,8068.951,6748.5498,776.7385000000004,543.6626999999999,233.07580000000053
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,8,14,2025-02-24 14:00:00,6683.775,6683.775,6467.9801,0.0,215.79489999999987,-215.79489999999987
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,9,15,2025-02-24 15:00:00,4561.6125,3935.5235,4551.0968,626.0890000000004,10.515699999999924,615.5733000000005
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,10,16,2025-02-24 16:00:00,2794.3125,1990.5683,2866.8385,803.7442000000001,72.52599999999984,731.2182000000003
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,11,17,2025-02-24 17:00:00,888.375,699.7025,978.4649,188.6725,90.08989999999994,98.58260000000007
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,12,18,2025-02-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,13,19,2025-02-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,14,20,2025-02-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,15,21,2025-02-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,16,22,2025-02-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,17,23,2025-02-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 06:00:00,2025-02-24 00:00:00,6,18,24,2025-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,1,7,2025-02-24 13:00:00,7292.2125,6748.5498,7251.5513,543.6626999999999,40.66119999999955,503.0015000000003
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,2,8,2025-02-24 14:00:00,6683.775,6467.9801,6589.5885,215.79489999999987,94.1864999999998,121.60840000000007
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,3,9,2025-02-24 15:00:00,4561.6125,4551.0968,4567.5186,10.515699999999924,5.906100000000151,4.609599999999773
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,4,10,2025-02-24 16:00:00,2794.3125,2866.8385,2862.3784,72.52599999999984,68.06590000000006,4.460099999999784
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,5,11,2025-02-24 17:00:00,888.375,978.4649,923.3491,90.08989999999994,34.97410000000002,55.11579999999992
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,6,12,2025-02-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,7,13,2025-02-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,8,14,2025-02-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,9,15,2025-02-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,10,16,2025-02-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,11,17,2025-02-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 12:00:00,2025-02-24 06:00:00,12,12,18,2025-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,1,7,2025-02-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,2,8,2025-02-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,3,9,2025-02-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,4,10,2025-02-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,5,11,2025-02-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,2025-02-24 18:00:00,2025-02-24 12:00:00,18,6,12,2025-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,1,7,2025-02-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,2,8,2025-02-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,3,9,2025-02-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,4,10,2025-02-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,5,11,2025-02-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,6,12,2025-02-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,7,13,2025-02-25 07:00:00,1048.35,984.4066,938.9164,63.94339999999988,109.43359999999996,-45.49020000000007
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,8,14,2025-02-25 08:00:00,2914.6875,2899.1119,2432.8542,15.575600000000122,481.8332999999998,-466.25769999999966
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,9,15,2025-02-25 09:00:00,5350.4625,5013.8677,4437.0555,336.59479999999985,913.4069999999992,-576.8121999999994
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,10,16,2025-02-25 10:00:00,6971.2125,6601.9512,5963.4692,369.2612999999992,1007.7433000000001,-638.4820000000009
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,11,17,2025-02-25 11:00:00,7687.2375,7933.0875,6827.5274,245.84999999999945,859.7101000000002,-613.8601000000008
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,12,18,2025-02-25 12:00:00,7929.075,8344.725,6784.0553,415.65000000000055,1145.0196999999998,-729.3696999999993
2025-02-25,2025-02-25 00:00:00,2025-02-24 18:00:00,0,13,19,2025-02-25 13:00:00,7672.5375,8501.7,7181.6216,829.1625000000004,490.91589999999997,338.2466000000004
