日期,时段序号,开始时刻,结束时刻,时间区间,时长_h,区间平均电价,预测负载功率,预测光伏功率,预测净负荷功率
2025-07-18,40,06:30,06:40,06:30—06:40,0.166667,0.868000,3357.874268,1979.383001,1378.491267
2025-07-18,41,06:40,06:50,06:40—06:50,0.166667,0.852150,3525.781494,2235.217155,1290.564339
2025-07-18,42,06:50,07:00,06:50—07:00,0.166667,0.838800,3838.234619,2502.843680,1335.390939
2025-07-18,43,07:00,07:10,07:00—07:10,0.166667,0.821300,4044.353638,2817.651384,1226.702254
2025-07-18,44,07:10,07:20,07:10—07:20,0.166667,0.803200,4048.139282,3163.660380,884.478902
2025-07-18,45,07:20,07:30,07:20—07:30,0.166667,0.780800,3830.151611,3468.216962,361.934650
2025-07-18,46,07:30,07:40,07:30—07:40,0.166667,0.727150,3688.461670,3702.999426,-14.537756
2025-07-18,47,07:40,07:50,07:40—07:50,0.166667,0.774950,3860.639160,3951.659885,-91.020725
2025-07-18,48,07:50,08:00,07:50—08:00,0.166667,1.010850,3942.976196,4273.805187,-330.828991
2025-07-18,49,08:00,08:10,08:00—08:10,0.166667,1.165000,3889.238281,4558.601112,-669.362831
2025-07-18,50,08:10,08:20,08:10—08:20,0.166667,1.131950,3965.371216,4778.211707,-812.840491
2025-07-18,51,08:20,08:30,08:20—08:30,0.166667,1.090250,4027.683105,5020.559485,-992.876380
2025-07-18,52,08:30,08:40,08:30—08:40,0.166667,1.072950,3955.666504,5265.683280,-1310.016776
2025-07-18,53,08:40,08:50,08:40—08:50,0.166667,1.052000,3987.747803,5487.327737,-1499.579934
2025-07-18,54,08:50,09:00,08:50—09:00,0.166667,1.039500,4210.783325,5718.977108,-1508.193783
2025-07-18,55,09:00,09:10,09:00—09:10,0.166667,1.025350,4342.281494,5973.000315,-1630.718821
2025-07-18,56,09:10,09:20,09:10—09:20,0.166667,1.003450,4310.105957,6225.951725,-1915.845767
2025-07-18,57,09:20,09:30,09:20—09:30,0.166667,0.981100,4300.860352,6458.213456,-2157.353104
2025-07-18,58,09:30,09:40,09:30—09:40,0.166667,0.956100,4310.513428,6684.929734,-2374.416306
2025-07-18,59,09:40,09:50,09:40—09:50,0.166667,0.949550,4308.892822,6909.466864,-2600.574042
2025-07-18,60,09:50,10:00,09:50—10:00,0.166667,0.977300,4376.822510,7113.248926,-2736.426417
2025-07-18,61,10:00,10:10,10:00—10:10,0.166667,0.994800,4409.706299,7289.960647,-2880.254349
2025-07-18,62,10:10,10:20,10:10—10:20,0.166667,0.975350,4369.919434,7418.379129,-3048.459695
2025-07-18,63,10:20,10:30,10:20—10:30,0.166667,0.956850,4366.617920,7495.795349,-3129.177429
2025-07-18,64,10:30,10:40,10:30—10:40,0.166667,0.969400,4345.702148,7589.099745,-3243.397596
2025-07-18,65,10:40,10:50,10:40—10:50,0.166667,0.891450,4298.078613,7730.095156,-3432.016542
2025-07-18,66,10:50,11:00,10:50—11:00,0.166667,0.650750,4268.651855,7880.760160,-3612.108305
2025-07-18,67,11:00,11:10,11:00—11:10,0.166667,0.484350,4294.257812,8012.065041,-3717.807228
2025-07-18,68,11:10,11:20,11:10—11:20,0.166667,0.483450,4360.325928,8120.500969,-3760.175041
2025-07-18,69,11:20,11:30,11:20—11:30,0.166667,0.491700,4375.588867,8204.687238,-3829.098370
2025-07-18,70,11:30,11:40,11:30—11:40,0.166667,0.480600,4383.333008,8248.133247,-3864.800240
2025-07-18,71,11:40,11:50,11:40—11:50,0.166667,0.472350,4386.931396,8251.500000,-3864.568603
2025-07-18,72,11:50,12:00,11:50—12:00,0.166667,0.454700,4359.853271,8243.945442,-3884.092171
2025-07-18,73,12:00,12:10,12:00—12:10,0.166667,0.442150,4362.830078,8252.222046,-3889.391968
2025-07-18,74,12:10,12:20,12:10—12:20,0.166667,0.448100,4386.092285,8266.181225,-3880.088940
2025-07-18,75,12:20,12:30,12:20—12:30,0.166667,0.450700,4378.138184,8229.280041,-3851.141857
2025-07-18,76,12:30,12:40,12:30—12:40,0.166667,0.428800,4319.892822,8091.443774,-3771.550952
2025-07-18,77,12:40,12:50,12:40—12:50,0.166667,0.489750,4369.891113,7954.580757,-3584.689644
2025-07-18,78,12:50,13:00,12:50—13:00,0.166667,0.698050,4527.423096,7934.818793,-3407.395697
2025-07-18,79,13:00,13:10,13:00—13:10,0.166667,0.845750,4498.872070,7925.578354,-3426.706283
2025-07-18,80,13:10,13:20,13:10—13:20,0.166667,0.852600,4389.437744,7859.642281,-3470.204537
2025-07-18,81,13:20,13:30,13:20—13:30,0.166667,0.851700,4404.393066,7804.714666,-3400.321599
2025-07-18,82,13:30,13:40,13:30—13:40,0.166667,0.862050,4530.641846,7760.808705,-3230.166859
2025-07-18,83,13:40,13:50,13:40—13:50,0.166667,0.882450,4556.097656,7664.083934,-3107.986278
2025-07-18,84,13:50,14:00,13:50—14:00,0.166667,0.939000,4458.326660,7491.602151,-3033.275491
2025-07-18,85,14:00,14:10,14:00—14:10,0.166667,0.987800,4471.577637,7296.494856,-2824.917219
2025-07-18,86,14:10,14:20,14:10—14:20,0.166667,0.999000,4613.514893,7059.081224,-2445.566332
2025-07-18,87,14:20,14:30,14:20—14:30,0.166667,1.012450,4806.243164,6755.935135,-1949.691971
2025-07-18,88,14:30,14:40,14:30—14:40,0.166667,1.058850,4810.505371,6526.332951,-1715.827580
2025-07-18,89,14:40,14:50,14:40—14:50,0.166667,1.014100,4729.995361,6372.491006,-1642.495644
2025-07-18,90,14:50,15:00,14:50—15:00,0.166667,0.803500,4843.245850,6157.653420,-1314.407570
2025-07-18,91,15:00,15:10,15:00—15:10,0.166667,0.664700,4916.018311,5905.960815,-989.942504
2025-07-18,92,15:10,15:20,15:10—15:20,0.166667,0.690850,4827.830811,5645.782304,-817.951494
2025-07-18,93,15:20,15:30,15:20—15:30,0.166667,0.726250,4909.006104,5339.733456,-430.727352
2025-07-18,94,15:30,15:40,15:30—15:40,0.166667,0.742100,4880.082764,5020.685276,-140.602512
2025-07-18,95,15:40,15:50,15:40—15:50,0.166667,0.767850,4702.359863,4748.593256,-46.233392
2025-07-18,96,15:50,16:00,15:50—16:00,0.166667,0.793900,4778.500000,4509.117823,269.382177
2025-07-18,97,16:00,16:10,16:00—16:10,0.166667,0.816300,4855.910156,4214.005267,641.904889
2025-07-18,98,16:10,16:20,16:10—16:20,0.166667,0.839500,4827.648438,3886.659677,940.988760
2025-07-18,99,16:20,16:30,16:20—16:30,0.166667,0.865500,4821.416504,3609.272631,1212.143873
2025-07-18,100,16:30,16:40,16:30—16:40,0.166667,0.890750,5607.884277,3321.496650,2286.387627
2025-07-18,101,16:40,16:50,16:40—16:50,0.166667,0.909350,5645.338379,3013.589059,2631.749320
2025-07-18,102,16:50,17:00,16:50—17:00,0.166667,0.921350,4588.594971,2753.931417,1834.663554
2025-07-18,103,17:00,17:10,17:00—17:10,0.166667,0.936300,4257.455078,2503.705054,1753.750024
2025-07-18,104,17:10,17:20,17:10—17:20,0.166667,0.960200,4294.080078,2215.732107,2078.347971
2025-07-18,105,17:20,17:30,17:20—17:30,0.166667,0.980200,4410.543945,1920.492729,2490.051216
2025-07-18,106,17:30,17:40,17:30—17:40,0.166667,0.981100,4400.498535,1667.052410,2733.446126
2025-07-18,107,17:40,17:50,17:40—17:50,0.166667,1.025100,4393.478516,1446.962768,2946.515747
2025-07-18,108,17:50,18:00,17:50—18:00,0.166667,1.152750,4467.962646,1215.245798,3252.716849
2025-07-18,109,18:00,18:10,18:00—18:10,0.166667,1.243700,4403.473145,971.623064,3431.850080
2025-07-18,110,18:10,18:20,18:10—18:20,0.166667,1.250400,4310.622559,739.112540,3571.510018
2025-07-18,111,18:20,18:30,18:20—18:30,0.166667,1.249600,4288.928467,526.332294,3762.596173
2025-07-18,112,18:30,18:40,18:30—18:40,0.166667,1.253350,4332.042236,329.294562,4002.747674
2025-07-18,113,18:40,18:50,18:40—18:50,0.166667,1.270150,4484.605469,158.049648,4326.555820
2025-07-18,114,18:50,19:00,18:50—19:00,0.166667,1.317350,4594.266357,41.150385,4553.115972
2025-07-18,115,19:00,19:10,19:00—19:10,0.166667,1.349450,4505.453613,0.000000,4505.453613
