规划日期,目标日期,24:00基础模型,边界预测方法,预测_当日24:00,实际_当日24:00,预测_次日00:10,实际_次日00:10,预测_最后区间平均负载,实际_最后区间平均负载
2025-09-20,2025-09-21,XGBoost,XGBoost跨日边界,3287.693115234375,3589.43,3666.358642578125,3447.8751,3477.02587890625,3518.65255
2025-09-20,2025-09-21,XGBoost,历史跨日比例,3287.693115234375,3589.43,3281.5140378189058,3447.8751,3284.6035765266406,3518.65255
2025-09-20,2025-09-21,XGBoost,目标时刻上周同期,3287.693115234375,3589.43,3800.2617,3447.8751,3543.9774076171875,3518.65255
2025-09-21,2025-09-22,XGBoost,XGBoost跨日边界,3584.77734375,3477.72,3756.42431640625,3850.0398,3670.600830078125,3663.8799
2025-09-21,2025-09-22,XGBoost,历史跨日比例,3584.77734375,3477.72,3578.039909339954,3850.0398,3581.408626544977,3663.8799
2025-09-21,2025-09-22,XGBoost,目标时刻上周同期,3584.77734375,3477.72,3801.302,3850.0398,3693.039671875,3663.8799
2025-09-22,2025-09-23,XGBoost,XGBoost跨日边界,3664.060546875,3425.14,3651.425048828125,3421.106,3657.7427978515625,3423.123
2025-09-22,2025-09-23,XGBoost,历史跨日比例,3664.060546875,3425.14,3637.4705261142017,3421.106,3650.765536494601,3423.123
2025-09-22,2025-09-23,XGBoost,目标时刻上周同期,3664.060546875,3425.14,3937.1458,3421.106,3800.6031734375,3423.123
2025-09-23,2025-09-24,XGBoost,XGBoost跨日边界,3612.387939453125,3147.61,3592.162353515625,3465.0342,3602.275146484375,3306.3221000000003
2025-09-23,2025-09-24,XGBoost,历史跨日比例,3612.387939453125,3147.61,3605.59861211927,3465.0342,3608.9932757861975,3306.3221000000003
2025-09-23,2025-09-24,XGBoost,目标时刻上周同期,3612.387939453125,3147.61,3707.9525,3465.0342,3660.170219726562,3306.3221000000003
2025-09-24,2025-09-25,XGBoost,XGBoost跨日边界,3547.401123046875,3644.49,3502.253662109375,3391.3943,3524.827392578125,3517.94215
2025-09-24,2025-09-25,XGBoost,历史跨日比例,3547.401123046875,3644.49,3551.1465465754477,3391.3943,3549.2738348111616,3517.94215
2025-09-24,2025-09-25,XGBoost,目标时刻上周同期,3547.401123046875,3644.49,3671.7874,3391.3943,3609.5942615234376,3517.94215
2025-09-25,2025-09-26,XGBoost,XGBoost跨日边界,2648.98583984375,2744.5,2968.234619140625,2417.315,2808.6102294921875,2580.9075000000003
2025-09-25,2025-09-26,XGBoost,历史跨日比例,2648.98583984375,2744.5,2651.782696908193,2417.315,2650.3842683759713,2580.9075000000003
2025-09-25,2025-09-26,XGBoost,目标时刻上周同期,2648.98583984375,2744.5,2350.1762,2417.315,2499.581019921875,2580.9075000000003
2025-09-26,2025-09-27,XGBoost,XGBoost跨日边界,2569.34814453125,2539.44,3025.14501953125,2487.2597,2797.24658203125,2513.34985
2025-09-26,2025-09-27,XGBoost,历史跨日比例,2569.34814453125,2539.44,2572.060918378871,2487.2597,2570.7045314550605,2513.34985
2025-09-26,2025-09-27,XGBoost,目标时刻上周同期,2569.34814453125,2539.44,2811.8104,2487.2597,2690.579272265625,2513.34985
2025-09-27,2025-09-28,XGBoost,XGBoost跨日边界,3371.33056640625,3562.79,3491.252685546875,3592.91,3431.2916259765625,3577.85
2025-09-27,2025-09-28,XGBoost,历史跨日比例,3371.33056640625,3562.79,3357.46414632667,3592.91,3364.39735636646,3577.85
2025-09-27,2025-09-28,XGBoost,目标时刻上周同期,3371.33056640625,3562.79,3447.8751,3592.91,3409.602833203125,3577.85
2025-09-28,2025-09-29,XGBoost,XGBoost跨日边界,3554.3935546875,3776.89,3582.75048828125,3623.5154,3568.572021484375,3700.2027
2025-09-28,2025-09-29,XGBoost,历史跨日比例,3554.3935546875,3776.89,3505.3495438253835,3623.5154,3529.8715492564415,3700.2027
2025-09-28,2025-09-29,XGBoost,目标时刻上周同期,3554.3935546875,3776.89,3850.0398,3623.5154,3702.2166773437502,3700.2027
2025-09-29,2025-09-30,XGBoost,XGBoost跨日边界,3560.67529296875,3948.16,3538.240478515625,3819.9704,3549.4578857421875,3884.0652
2025-09-29,2025-09-30,XGBoost,历史跨日比例,3560.67529296875,3948.16,3546.030090308627,3819.9704,3553.3526916386886,3884.0652
2025-09-29,2025-09-30,XGBoost,目标时刻上周同期,3560.67529296875,3948.16,3421.106,3819.9704,3490.890646484375,3884.0652
2025-09-30,2025-10-01,XGBoost,XGBoost跨日边界,3581.236328125,3400.52,3412.530029296875,3336.4792,3496.8831787109375,3368.4996
2025-09-30,2025-10-01,XGBoost,历史跨日比例,3581.236328125,3400.52,3542.3338636855824,3336.4792,3561.785095905291,3368.4996
2025-09-30,2025-10-01,XGBoost,目标时刻上周同期,3581.236328125,3400.52,3465.0342,3336.4792,3523.1352640625,3368.4996
2025-10-01,2025-10-02,XGBoost,XGBoost跨日边界,3586.19287109375,3522.98,3454.4306640625,3548.8619,3520.311767578125,3535.9209499999997
2025-10-01,2025-10-02,XGBoost,历史跨日比例,3586.19287109375,3522.98,3501.747340662662,3548.8619,3543.9701058782057,3535.9209499999997
2025-10-01,2025-10-02,XGBoost,目标时刻上周同期,3586.19287109375,3522.98,3391.3943,3548.8619,3488.793585546875,3535.9209499999997
2025-10-02,2025-10-03,XGBoost,XGBoost跨日边界,2683.76416015625,2377.67,2551.367431640625,2249.1115,2617.5657958984375,2313.39075
2025-10-02,2025-10-03,XGBoost,历史跨日比例,2683.76416015625,2377.67,2620.5684826780284,2249.1115,2652.1663214171394,2313.39075
2025-10-02,2025-10-03,XGBoost,目标时刻上周同期,2683.76416015625,2377.67,2417.315,2249.1115,2550.5395800781253,2313.39075
2025-10-03,2025-10-04,XGBoost,XGBoost跨日边界,2565.99462890625,2441.46,2639.842041015625,2458.7692,2602.9183349609375,2450.1146
2025-10-03,2025-10-04,XGBoost,历史跨日比例,2565.99462890625,2441.46,2505.5721180959977,2458.7692,2535.7833735011236,2450.1146
2025-10-03,2025-10-04,XGBoost,目标时刻上周同期,2565.99462890625,2441.46,2487.2597,2458.7692,2526.6271644531253,2450.1146
2025-10-04,2025-10-05,XGBoost,XGBoost跨日边界,3364.026123046875,3420.64,3508.743408203125,3534.528,3436.384765625,3477.584
2025-10-04,2025-10-05,XGBoost,历史跨日比例,3364.026123046875,3420.64,3284.8120426680666,3534.528,3324.419082857471,3477.584
2025-10-04,2025-10-05,XGBoost,目标时刻上周同期,3364.026123046875,3420.64,3592.91,3534.528,3478.4680615234374,3477.584
2025-10-05,2025-10-06,XGBoost,XGBoost跨日边界,3555.099609375,3379.91,3594.62109375,3517.5086,3574.8603515625,3448.7093
2025-10-05,2025-10-06,XGBoost,历史跨日比例,3555.099609375,3379.91,3485.0986233971275,3517.5086,3520.0991163860635,3448.7093
2025-10-05,2025-10-06,XGBoost,目标时刻上周同期,3555.099609375,3379.91,3623.5154,3517.5086,3589.3075046875,3448.7093
2025-10-06,2025-10-07,XGBoost,XGBoost跨日边界,3546.518798828125,3298.57,3535.468017578125,3446.8842,3540.993408203125,3372.7271
2025-10-06,2025-10-07,XGBoost,历史跨日比例,3546.518798828125,3298.57,3476.686771603809,3446.8842,3511.602785215967,3372.7271
2025-10-06,2025-10-07,XGBoost,目标时刻上周同期,3546.518798828125,3298.57,3819.9704,3446.8842,3683.2445994140626,3372.7271
2025-10-07,2025-10-08,XGBoost,XGBoost跨日边界,3267.44091796875,3466.0,3415.1103515625,3417.7315,3341.275634765625,3441.86575
2025-10-07,2025-10-08,XGBoost,历史跨日比例,3267.44091796875,3466.0,3234.7494997967738,3417.7315,3251.0952088827617,3441.86575
2025-10-07,2025-10-08,XGBoost,目标时刻上周同期,3267.44091796875,3466.0,3336.4792,3417.7315,3301.960058984375,3441.86575
2025-10-08,2025-10-09,XGBoost,XGBoost跨日边界,3464.7177734375,3439.76,3438.3447265625,3356.4957,3451.53125,3398.12785
2025-10-08,2025-10-09,XGBoost,历史跨日比例,3464.7177734375,3439.76,3474.9593581816994,3356.4957,3469.8385658095995,3398.12785
2025-10-08,2025-10-09,XGBoost,目标时刻上周同期,3464.7177734375,3439.76,3548.8619,3356.4957,3506.78983671875,3398.12785
2025-10-09,2025-10-10,XGBoost,XGBoost跨日边界,2543.1435546875,2488.22,2496.52734375,2591.2176,2519.83544921875,2539.7187999999996
2025-10-09,2025-10-10,XGBoost,历史跨日比例,2543.1435546875,2488.22,2550.660998224079,2591.2176,2546.9022764557894,2539.7187999999996
2025-10-09,2025-10-10,XGBoost,目标时刻上周同期,2543.1435546875,2488.22,2249.1115,2591.2176,2396.12752734375,2539.7187999999996
2025-10-10,2025-10-11,XGBoost,XGBoost跨日边界,2453.163330078125,2694.69,2541.762939453125,2607.4686,2497.463134765625,2651.0793000000003
2025-10-10,2025-10-11,XGBoost,历史跨日比例,2453.163330078125,2694.69,2434.6369842140584,2607.4686,2443.9001571460917,2651.0793000000003
2025-10-10,2025-10-11,XGBoost,目标时刻上周同期,2453.163330078125,2694.69,2458.7692,2607.4686,2455.966265039063,2651.0793000000003
2025-10-11,2025-10-12,XGBoost,XGBoost跨日边界,3329.51611328125,3432.27,3405.674072265625,3357.8854,3367.5950927734375,3395.0777
2025-10-11,2025-10-12,XGBoost,历史跨日比例,3329.51611328125,3432.27,3339.358046639509,3357.8854,3334.4370799603794,3395.0777
2025-10-11,2025-10-12,XGBoost,目标时刻上周同期,3329.51611328125,3432.27,3534.528,3357.8854,3432.022056640625,3395.0777
2025-10-12,2025-10-13,XGBoost,XGBoost跨日边界,3495.212158203125,3467.55,3599.109619140625,3500.703,3547.160888671875,3484.1265000000003
2025-10-12,2025-10-13,XGBoost,历史跨日比例,3495.212158203125,3467.55,3468.8162356335915,3500.703,3482.0141969183583,3484.1265000000003
2025-10-12,2025-10-13,XGBoost,目标时刻上周同期,3495.212158203125,3467.55,3517.5086,3500.703,3506.3603791015626,3484.1265000000003
2025-10-13,2025-10-14,XGBoost,XGBoost跨日边界,3481.616455078125,3281.5,3509.85546875,3272.6499,3495.7359619140625,3277.07495
2025-10-13,2025-10-14,XGBoost,历史跨日比例,3481.616455078125,3281.5,3424.589434942801,3272.6499,3453.102945010463,3277.07495
2025-10-13,2025-10-14,XGBoost,目标时刻上周同期,3481.616455078125,3281.5,3446.8842,3272.6499,3464.2503275390627,3277.07495
2025-10-14,2025-10-15,XGBoost,XGBoost跨日边界,3399.20947265625,3388.75,3397.003662109375,3501.7051,3398.1065673828125,3445.22755
2025-10-14,2025-10-15,XGBoost,历史跨日比例,3399.20947265625,3388.75,3343.5322349299013,3501.7051,3371.3708537930756,3445.22755
2025-10-14,2025-10-15,XGBoost,目标时刻上周同期,3399.20947265625,3388.75,3417.7315,3501.7051,3408.470486328125,3445.22755
2025-10-15,2025-10-16,XGBoost,XGBoost跨日边界,3443.853515625,3421.24,3382.078857421875,3396.8534,3412.9661865234375,3409.0467
2025-10-15,2025-10-16,XGBoost,历史跨日比例,3443.853515625,3421.24,3387.445032291862,3396.8534,3415.649273958431,3409.0467
2025-10-15,2025-10-16,XGBoost,目标时刻上周同期,3443.853515625,3421.24,3356.4957,3396.8534,3400.1746078124997,3409.0467
2025-10-16,2025-10-17,XGBoost,XGBoost跨日边界,2553.913330078125,2657.91,2479.95166015625,2486.445,2516.9324951171875,2572.1775
2025-10-16,2025-10-17,XGBoost,历史跨日比例,2553.913330078125,2657.91,2532.6861579602946,2486.445,2543.29974401921,2572.1775
2025-10-16,2025-10-17,XGBoost,目标时刻上周同期,2553.913330078125,2657.91,2591.2176,2486.445,2572.5654650390625,2572.1775
2025-10-17,2025-10-18,XGBoost,XGBoost跨日边界,2466.852783203125,2370.93,2541.1357421875,2292.4324,2503.9942626953125,2331.6812
2025-10-17,2025-10-18,XGBoost,历史跨日比例,2466.852783203125,2370.93,2454.7344080987477,2292.4324,2460.7935956509364,2331.6812
2025-10-17,2025-10-18,XGBoost,目标时刻上周同期,2466.852783203125,2370.93,2607.4686,2292.4324,2537.1606916015626,2331.6812
2025-10-18,2025-10-19,XGBoost,XGBoost跨日边界,3277.5361328125,3374.98,3423.318115234375,3327.9158,3350.4271240234375,3351.4479
2025-10-18,2025-10-19,XGBoost,历史跨日比例,3277.5361328125,3374.98,3261.435288633222,3327.9158,3269.485710722861,3351.4479
2025-10-18,2025-10-19,XGBoost,目标时刻上周同期,3277.5361328125,3374.98,3357.8854,3327.9158,3317.71076640625,3351.4479
2025-10-19,2025-10-20,XGBoost,XGBoost跨日边界,3433.10302734375,3516.27,3562.70947265625,3545.1427,3497.90625,3530.70635
2025-10-19,2025-10-20,XGBoost,历史跨日比例,3433.10302734375,3516.27,3396.9622638024207,3545.1427,3415.0326455730856,3530.70635
2025-10-19,2025-10-20,XGBoost,目标时刻上周同期,3433.10302734375,3516.27,3500.703,3545.1427,3466.9030136718748,3530.70635
2025-10-20,2025-10-21,XGBoost,XGBoost跨日边界,3297.944091796875,3565.34,3500.012451171875,3352.4291,3398.978271484375,3458.8845499999998
2025-10-20,2025-10-21,XGBoost,历史跨日比例,3297.944091796875,3565.34,3263.226165581193,3352.4291,3280.585128689034,3458.8845499999998
2025-10-20,2025-10-21,XGBoost,目标时刻上周同期,3297.944091796875,3565.34,3272.6499,3352.4291,3285.2969958984377,3458.8845499999998
2025-10-21,2025-10-22,XGBoost,XGBoost跨日边界,3431.488525390625,3411.74,3387.027099609375,3452.2534,3409.2578125,3431.9966999999997
2025-10-21,2025-10-22,XGBoost,历史跨日比例,3431.488525390625,3411.74,3395.3647579408375,3452.2534,3413.426641665731,3431.9966999999997
2025-10-21,2025-10-22,XGBoost,目标时刻上周同期,3431.488525390625,3411.74,3501.7051,3452.2534,3466.5968126953126,3431.9966999999997
2025-10-22,2025-10-23,XGBoost,XGBoost跨日边界,3411.345947265625,3485.37,3377.47998046875,3433.9039,3394.4129638671875,3459.63695
2025-10-22,2025-10-23,XGBoost,历史跨日比例,3411.345947265625,3485.37,3363.8065990658984,3433.9039,3387.5762731657614,3459.63695
2025-10-22,2025-10-23,XGBoost,目标时刻上周同期,3411.345947265625,3485.37,3396.8534,3433.9039,3404.0996736328125,3459.63695
2025-10-23,2025-10-24,XGBoost,XGBoost跨日边界,2573.935546875,2689.4,2474.9931640625,2390.2326,2524.46435546875,2539.8163
2025-10-23,2025-10-24,XGBoost,历史跨日比例,2573.935546875,2689.4,2538.066063070631,2390.2326,2556.000804972816,2539.8163
2025-10-23,2025-10-24,XGBoost,目标时刻上周同期,2573.935546875,2689.4,2486.445,2390.2326,2530.1902734375,2539.8163
2025-10-24,2025-10-25,XGBoost,XGBoost跨日边界,2501.558349609375,2482.68,2531.15869140625,2275.2439,2516.3585205078125,2378.96195
2025-10-24,2025-10-25,XGBoost,历史跨日比例,2501.558349609375,2482.68,2466.6974896255506,2275.2439,2484.127919617463,2378.96195
2025-10-24,2025-10-25,XGBoost,目标时刻上周同期,2501.558349609375,2482.68,2292.4324,2275.2439,2396.9953748046873,2378.96195
2025-10-25,2025-10-26,XGBoost,XGBoost跨日边界,3251.975830078125,3333.24,3485.77734375,3550.0563,3368.8765869140625,3441.64815
2025-10-25,2025-10-26,XGBoost,历史跨日比例,3251.975830078125,3333.24,3206.6574092222468,3550.0563,3229.316619650186,3441.64815
2025-10-25,2025-10-26,XGBoost,目标时刻上周同期,3251.975830078125,3333.24,3327.9158,3550.0563,3289.945815039063,3441.64815
2025-10-26,2025-10-27,XGBoost,XGBoost跨日边界,3474.89111328125,3410.61,3552.10888671875,3430.3327,3513.5,3420.47135
2025-10-26,2025-10-27,XGBoost,历史跨日比例,3474.89111328125,3410.61,3426.466221422122,3430.3327,3450.6786673516863,3420.47135
2025-10-26,2025-10-27,XGBoost,目标时刻上周同期,3474.89111328125,3410.61,3545.1427,3430.3327,3510.016906640625,3420.47135
2025-10-27,2025-10-28,XGBoost,XGBoost跨日边界,3419.413818359375,3398.73,3491.964599609375,3482.3471,3455.689208984375,3440.53855
2025-10-27,2025-10-28,XGBoost,历史跨日比例,3419.413818359375,3398.73,3371.762039072598,3482.3471,3395.5879287159864,3440.53855
2025-10-27,2025-10-28,XGBoost,目标时刻上周同期,3419.413818359375,3398.73,3352.4291,3482.3471,3385.921459179687,3440.53855
2025-10-28,2025-10-29,XGBoost,XGBoost跨日边界,3375.408447265625,3486.63,3395.347900390625,3363.3565,3385.378173828125,3424.99325
2025-10-28,2025-10-29,XGBoost,历史跨日比例,3375.408447265625,3486.63,3339.875042769338,3363.3565,3357.6417450174813,3424.99325
2025-10-28,2025-10-29,XGBoost,目标时刻上周同期,3375.408447265625,3486.63,3452.2534,3363.3565,3413.8309236328123,3424.99325
2025-10-29,2025-10-30,XGBoost,XGBoost跨日边界,3434.129638671875,3494.38,3390.607421875,3472.5305,3412.3685302734375,3483.45525
2025-10-29,2025-10-30,XGBoost,历史跨日比例,3434.129638671875,3494.38,3417.2595313830047,3472.5305,3425.6945850274396,3483.45525
2025-10-29,2025-10-30,XGBoost,目标时刻上周同期,3434.129638671875,3494.38,3433.9039,3472.5305,3434.016769335937,3483.45525
2025-10-30,2025-10-31,XGBoost,XGBoost跨日边界,2598.859130859375,2600.29,2475.532470703125,2433.8663,2537.19580078125,2517.0781500000003
2025-10-30,2025-10-31,XGBoost,历史跨日比例,2598.859130859375,2600.29,2586.09227666944,2433.8663,2592.4757037644076,2517.0781500000003
2025-10-30,2025-10-31,XGBoost,目标时刻上周同期,2598.859130859375,2600.29,2390.2326,2433.8663,2494.545865429687,2517.0781500000003
2025-10-31,2025-11-01,XGBoost,XGBoost跨日边界,2503.686767578125,2471.51,2575.18798828125,2342.2452,2539.4373779296875,2406.8776
2025-10-31,2025-11-01,XGBoost,历史跨日比例,2503.686767578125,2471.51,2486.9361582154597,2342.2452,2495.3114628967924,2406.8776
2025-10-31,2025-11-01,XGBoost,目标时刻上周同期,2503.686767578125,2471.51,2275.2439,2342.2452,2389.4653337890622,2406.8776
2025-11-01,2025-11-02,XGBoost,XGBoost跨日边界,3240.19677734375,3406.47,3474.50146484375,3476.668,3357.34912109375,3441.569
2025-11-01,2025-11-02,XGBoost,历史跨日比例,3240.19677734375,3406.47,3218.5186380579985,3476.668,3229.357707700874,3441.569
2025-11-01,2025-11-02,XGBoost,目标时刻上周同期,3240.19677734375,3406.47,3550.0563,3476.668,3395.126538671875,3441.569
2025-11-02,2025-11-03,XGBoost,XGBoost跨日边界,3482.0048828125,3256.76,3522.777587890625,3402.7052,3502.3912353515625,3329.7326000000003
2025-11-02,2025-11-03,XGBoost,历史跨日比例,3482.0048828125,3256.76,3445.3493224878666,3402.7052,3463.6771026501833,3329.7326000000003
2025-11-02,2025-11-03,XGBoost,目标时刻上周同期,3482.0048828125,3256.76,3430.3327,3402.7052,3456.16879140625,3329.7326000000003
2025-11-03,2025-11-04,XGBoost,XGBoost跨日边界,3437.33544921875,3477.43,3491.261474609375,3563.3362,3464.2984619140625,3520.3831
2025-11-03,2025-11-04,XGBoost,历史跨日比例,3437.33544921875,3477.43,3401.150130370757,3563.3362,3419.2427897947537,3520.3831
2025-11-03,2025-11-04,XGBoost,目标时刻上周同期,3437.33544921875,3477.43,3482.3471,3563.3362,3459.841274609375,3520.3831
2025-11-04,2025-11-05,XGBoost,XGBoost跨日边界,3436.566650390625,3457.44,3382.980224609375,3388.5113,3409.7734375,3422.9756500000003
2025-11-04,2025-11-05,XGBoost,历史跨日比例,3436.566650390625,3457.44,3400.3894247971707,3388.5113,3418.478037593898,3422.9756500000003
2025-11-04,2025-11-05,XGBoost,目标时刻上周同期,3436.566650390625,3457.44,3363.3565,3388.5113,3399.9615751953124,3422.9756500000003
2025-11-05,2025-11-06,XGBoost,XGBoost跨日边界,3459.173095703125,3203.62,3387.752685546875,3315.0687,3423.462890625,3259.34435
2025-11-05,2025-11-06,XGBoost,历史跨日比例,3459.173095703125,3203.62,3422.7578888466437,3315.0687,3440.965492274884,3259.34435
2025-11-05,2025-11-06,XGBoost,目标时刻上周同期,3459.173095703125,3203.62,3472.5305,3315.0687,3465.8517978515624,3259.34435
2025-11-06,2025-11-07,XGBoost,XGBoost跨日边界,2549.012939453125,2374.25,2483.745849609375,2332.5113,2516.37939453125,2353.38065
2025-11-06,2025-11-07,XGBoost,历史跨日比例,2549.012939453125,2374.25,2522.1552249035917,2332.5113,2535.5840821783586,2353.38065
2025-11-06,2025-11-07,XGBoost,目标时刻上周同期,2549.012939453125,2374.25,2433.8663,2332.5113,2491.4396197265623,2353.38065
2025-11-07,2025-11-08,XGBoost,XGBoost跨日边界,2443.908935546875,2630.28,2510.424072265625,2716.9924,2477.16650390625,2673.6362
2025-11-07,2025-11-08,XGBoost,历史跨日比例,2443.908935546875,2630.28,2427.5582624405615,2716.9924,2435.7335989937183,2673.6362
2025-11-07,2025-11-08,XGBoost,目标时刻上周同期,2443.908935546875,2630.28,2342.2452,2716.9924,2393.077067773437,2673.6362
2025-11-08,2025-11-09,XGBoost,XGBoost跨日边界,3231.220703125,3381.19,3378.251953125,3167.857,3304.736328125,3274.5235000000002
2025-11-08,2025-11-09,XGBoost,历史跨日比例,3231.220703125,3381.19,3197.174895844911,3167.857,3214.197799484956,3274.5235000000002
2025-11-08,2025-11-09,XGBoost,目标时刻上周同期,3231.220703125,3381.19,3476.668,3167.857,3353.9443515625,3274.5235000000002
2025-11-09,2025-11-10,XGBoost,XGBoost跨日边界,3377.6533203125,3501.71,3502.76220703125,3397.8294,3440.207763671875,3449.7697
2025-11-09,2025-11-10,XGBoost,历史跨日比例,3377.6533203125,3501.71,3355.055544878398,3397.8294,3366.354432595449,3449.7697
2025-11-09,2025-11-10,XGBoost,目标时刻上周同期,3377.6533203125,3501.71,3402.7052,3397.8294,3390.17926015625,3449.7697
2025-11-10,2025-11-11,XGBoost,XGBoost跨日边界,3421.59619140625,3299.55,3503.47998046875,3457.6302,3462.5380859375,3378.5901000000003
2025-11-10,2025-11-11,XGBoost,历史跨日比例,3421.59619140625,3299.55,3398.704421580558,3457.6302,3410.150306493404,3378.5901000000003
2025-11-10,2025-11-11,XGBoost,目标时刻上周同期,3421.59619140625,3299.55,3563.3362,3457.6302,3492.466195703125,3378.5901000000003
2025-11-11,2025-11-12,XGBoost,XGBoost跨日边界,3436.087646484375,3580.04,3369.16650390625,3381.7557,3402.6270751953125,3480.8978500000003
2025-11-11,2025-11-12,XGBoost,历史跨日比例,3436.087646484375,3580.04,3399.8832554638043,3381.7557,3417.98545097409,3480.8978500000003
2025-11-11,2025-11-12,XGBoost,目标时刻上周同期,3436.087646484375,3580.04,3388.5113,3381.7557,3412.2994732421876,3480.8978500000003
2025-11-12,2025-11-13,XGBoost,XGBoost跨日边界,3393.357177734375,3458.31,3365.060546875,3397.4385,3379.2088623046875,3427.87425
2025-11-12,2025-11-13,XGBoost,历史跨日比例,3393.357177734375,3458.31,3357.6030169635187,3397.4385,3375.480097348947,3427.87425
2025-11-12,2025-11-13,XGBoost,目标时刻上周同期,3393.357177734375,3458.31,3315.0687,3397.4385,3354.2129388671874,3427.87425
2025-11-13,2025-11-14,XGBoost,XGBoost跨日边界,2583.789306640625,2427.59,2513.395263671875,2387.825,2548.59228515625,2407.7075
2025-11-13,2025-11-14,XGBoost,历史跨日比例,2583.789306640625,2427.59,2546.697261897156,2387.825,2565.2432842688904,2407.7075
2025-11-13,2025-11-14,XGBoost,目标时刻上周同期,2583.789306640625,2427.59,2332.5113,2387.825,2458.1503033203126,2407.7075
2025-11-14,2025-11-15,XGBoost,XGBoost跨日边界,2484.286376953125,2534.07,2544.814453125,2422.0646,2514.5504150390625,2478.0673
2025-11-14,2025-11-15,XGBoost,历史跨日比例,2484.286376953125,2534.07,2444.107933630661,2422.0646,2464.197155291893,2478.0673
2025-11-14,2025-11-15,XGBoost,目标时刻上周同期,2484.286376953125,2534.07,2716.9924,2422.0646,2600.6393884765625,2478.0673
2025-11-15,2025-11-16,XGBoost,XGBoost跨日边界,3280.87451171875,3263.2,3384.135986328125,3463.6701,3332.5052490234375,3363.43505
2025-11-15,2025-11-16,XGBoost,历史跨日比例,3280.87451171875,3263.2,3229.780195738518,3463.6701,3255.327353728634,3363.43505
2025-11-15,2025-11-16,XGBoost,目标时刻上周同期,3280.87451171875,3263.2,3167.857,3463.6701,3224.365755859375,3363.43505
2025-11-16,2025-11-17,XGBoost,XGBoost跨日边界,3397.9462890625,3665.39,3518.50830078125,3292.4654,3458.227294921875,3478.9277
2025-11-16,2025-11-17,XGBoost,历史跨日比例,3397.9462890625,3665.39,3345.0287694325693,3292.4654,3371.4875292475344,3478.9277
2025-11-16,2025-11-17,XGBoost,目标时刻上周同期,3397.9462890625,3665.39,3397.8294,3292.4654,3397.8878445312503,3478.9277
2025-11-17,2025-11-18,XGBoost,XGBoost跨日边界,3404.201904296875,3102.96,3494.195556640625,3495.3361,3449.19873046875,3299.14805
2025-11-17,2025-11-18,XGBoost,历史跨日比例,3404.201904296875,3102.96,3351.1869635737894,3495.3361,3377.694433935332,3299.14805
2025-11-17,2025-11-18,XGBoost,目标时刻上周同期,3404.201904296875,3102.96,3457.6302,3495.3361,3430.9160521484373,3299.14805
2025-11-18,2025-11-19,XGBoost,XGBoost跨日边界,3441.2998046875,3278.45,3374.57958984375,3398.5794,3407.939697265625,3338.5146999999997
2025-11-18,2025-11-19,XGBoost,历史跨日比例,3441.2998046875,3278.45,3382.8662171868505,3398.5794,3412.0830109371755,3338.5146999999997
2025-11-18,2025-11-19,XGBoost,目标时刻上周同期,3441.2998046875,3278.45,3381.7557,3398.5794,3411.52775234375,3338.5146999999997
2025-11-19,2025-11-20,XGBoost,XGBoost跨日边界,3349.87451171875,3573.7,3375.187744140625,3451.4104,3362.5311279296875,3512.5552
2025-11-19,2025-11-20,XGBoost,历史跨日比例,3349.87451171875,3573.7,3297.7056322981784,3451.4104,3323.7900720084644,3512.5552
2025-11-19,2025-11-20,XGBoost,目标时刻上周同期,3349.87451171875,3573.7,3397.4385,3451.4104,3373.656505859375,3512.5552
2025-11-20,2025-11-21,XGBoost,XGBoost跨日边界,2536.588134765625,2375.58,2473.092529296875,2367.6198,2504.84033203125,2371.5999
2025-11-20,2025-11-21,XGBoost,历史跨日比例,2536.588134765625,2375.58,2497.084875739261,2367.6198,2516.836505252443,2371.5999
2025-11-20,2025-11-21,XGBoost,目标时刻上周同期,2536.588134765625,2375.58,2387.825,2367.6198,2462.2065673828124,2371.5999
2025-11-21,2025-11-22,XGBoost,XGBoost跨日边界,2466.89697265625,2207.79,2499.98193359375,2513.7416,2483.439453125,2360.7658
2025-11-21,2025-11-22,XGBoost,历史跨日比例,2466.89697265625,2207.79,2425.0088349501293,2513.7416,2445.9529038031897,2360.7658
2025-11-21,2025-11-22,XGBoost,目标时刻上周同期,2466.89697265625,2207.79,2422.0646,2513.7416,2444.480786328125,2360.7658
2025-11-22,2025-11-23,XGBoost,XGBoost跨日边界,3198.02587890625,3314.17,3430.83935546875,3454.443,3314.4326171875,3384.3065
2025-11-22,2025-11-23,XGBoost,历史跨日比例,3198.02587890625,3314.17,3161.835103117231,3454.443,3179.9304910117407,3384.3065
2025-11-22,2025-11-23,XGBoost,目标时刻上周同期,3198.02587890625,3314.17,3463.6701,3454.443,3330.8479894531247,3384.3065
2025-11-23,2025-11-24,XGBoost,XGBoost跨日边界,3487.927978515625,3501.22,3534.442626953125,3579.4616,3511.185302734375,3540.3408
2025-11-23,2025-11-24,XGBoost,历史跨日比例,3487.927978515625,3501.22,3471.179647223004,3579.4616,3479.5538128693142,3540.3408
2025-11-23,2025-11-24,XGBoost,目标时刻上周同期,3487.927978515625,3501.22,3292.4654,3579.4616,3390.1966892578125,3540.3408
2025-11-24,2025-11-25,XGBoost,XGBoost跨日边界,3279.253662109375,3408.88,3500.88037109375,3335.9676,3390.0670166015625,3372.4238
